Date,Time,Rainfall (inches),Temperature (F)
1/27/2023,2:30:00 AM,0.01,40.9
1/27/2023,2:45:00 AM,0,40.9
1/27/2023,3:00:00 AM,0,40.8
1/27/2023,3:15:00 AM,0,40.8
1/27/2023,3:30:00 AM,0,40.8
1/27/2023,3:45:00 AM,0,40.8
1/27/2023,4:00:00 AM,0,40.7
1/27/2023,4:15:00 AM,0.01,40.8
1/27/2023,4:30:00 AM,0,40.6
1/27/2023,4:45:00 AM,0,40.8
1/27/2023,5:00:00 AM,0,40.5
1/27/2023,5:15:00 AM,0.01,40.4
1/27/2023,5:30:00 AM,0,40.3
1/27/2023,5:45:00 AM,0,40.6
1/27/2023,6:00:00 AM,0.01,40.6
1/27/2023,6:15:00 AM,0,40.5
1/27/2023,6:30:00 AM,0,40.3
1/27/2023,6:45:00 AM,0,40.4
1/27/2023,7:00:00 AM,0.01,40.4
1/27/2023,7:15:00 AM,0,40.5
1/27/2023,7:30:00 AM,0,40.7
1/27/2023,7:45:00 AM,0,40.6
1/27/2023,8:00:00 AM,0,40.9
1/27/2023,8:15:00 AM,0,41
1/27/2023,8:30:00 AM,0,40.9
1/27/2023,8:45:00 AM,0,40.8
1/27/2023,9:00:00 AM,0,41
1/27/2023,9:15:00 AM,0,41.5
1/27/2023,9:30:00 AM,0,41.9
1/27/2023,9:45:00 AM,0,42
1/27/2023,10:00:00 AM,0,42.2
1/27/2023,10:15:00 AM,0,42.7
1/27/2023,10:30:00 AM,0,42.6
1/27/2023,10:45:00 AM,0,42.6
1/27/2023,11:00:00 AM,0,43.1
1/27/2023,11:15:00 AM,0,43.4
1/27/2023,11:30:00 AM,0,43.4
1/27/2023,11:45:00 AM,0,43.7
1/27/2023,12:00:00 PM,0,43.3
1/27/2023,12:15:00 PM,0,43.5
1/27/2023,12:30:00 PM,0,43.6
1/27/2023,12:45:00 PM,0,43.6
1/27/2023,1:00:00 PM,0,44.1
1/27/2023,1:15:00 PM,0.01,44.3
1/27/2023,1:30:00 PM,0,43.7
1/27/2023,1:45:00 PM,0,44
1/27/2023,2:00:00 PM,0,44.1
1/27/2023,2:15:00 PM,0,44.9
1/27/2023,2:30:00 PM,0,44.8
1/27/2023,2:45:00 PM,0,44.7
1/27/2023,3:00:00 PM,0,44.6
1/27/2023,3:15:00 PM,0,44.7
1/27/2023,3:30:00 PM,0,44.5
1/27/2023,3:45:00 PM,0,44.6
1/27/2023,4:00:00 PM,0,44.7
1/27/2023,4:15:00 PM,0,44.6
1/27/2023,4:30:00 PM,0,43.8
1/27/2023,4:45:00 PM,0,43.4
1/27/2023,5:00:00 PM,0,43.4
1/27/2023,5:15:00 PM,0,43.5
1/27/2023,5:30:00 PM,0,43.1
1/27/2023,5:45:00 PM,0,43.1
1/27/2023,6:00:00 PM,0,43.2
1/27/2023,6:15:00 PM,0,43.3
1/27/2023,6:30:00 PM,0,43.2
1/27/2023,6:45:00 PM,0,43.1
1/27/2023,7:00:00 PM,0,43.1
1/27/2023,7:15:00 PM,0,43.2
1/27/2023,7:30:00 PM,0,43.1
1/27/2023,7:45:00 PM,0,43.1
1/27/2023,8:00:00 PM,0,42.9
1/27/2023,8:15:00 PM,0,42.8
1/27/2023,8:30:00 PM,0,42.8
1/27/2023,8:45:00 PM,0,42.8
1/27/2023,9:00:00 PM,0,42.7
1/27/2023,9:15:00 PM,0,42.7
1/27/2023,9:30:00 PM,0,42.6
1/27/2023,9:45:00 PM,0,42.5
1/27/2023,10:00:00 PM,0,42.4
1/27/2023,10:15:00 PM,0,42.4
1/27/2023,10:30:00 PM,0,42.3
1/27/2023,10:45:00 PM,0,42.2
1/27/2023,11:00:00 PM,0,42.2
1/27/2023,11:15:00 PM,0,42.3
1/27/2023,11:30:00 PM,0,42.3
1/27/2023,11:45:00 PM,0,42.3
1/28/2023,12:00:00 AM,0,42
1/28/2023,12:15:00 AM,0,41.9
1/28/2023,12:30:00 AM,0,42
1/28/2023,12:45:00 AM,0,41.7
1/28/2023,1:00:00 AM,0,41.6
1/28/2023,1:15:00 AM,0,41.8
1/28/2023,1:30:00 AM,0,41.5
1/28/2023,1:45:00 AM,0,41.8
1/28/2023,2:00:00 AM,0,41.8
1/28/2023,2:15:00 AM,0,41.9
1/28/2023,2:30:00 AM,0,41.8
1/28/2023,2:45:00 AM,0,41.7
1/28/2023,3:00:00 AM,0,41.7
1/28/2023,3:15:00 AM,0,41.5
1/28/2023,3:30:00 AM,0,40.8
1/28/2023,3:45:00 AM,0,40.9
1/28/2023,4:00:00 AM,0,40.7
1/28/2023,4:15:00 AM,0,40.7
1/28/2023,4:30:00 AM,0,40
1/28/2023,4:45:00 AM,0,40.3
1/28/2023,5:00:00 AM,0,40
1/28/2023,5:15:00 AM,0,39.5
1/28/2023,5:30:00 AM,0,38.6
1/28/2023,5:45:00 AM,0,38.6
1/28/2023,6:00:00 AM,0,38.5
1/28/2023,6:15:00 AM,0,38.8
1/28/2023,6:30:00 AM,0,38.9
1/28/2023,6:45:00 AM,0,38.3
1/28/2023,7:00:00 AM,0,38.7
1/28/2023,7:15:00 AM,0,38.6
1/28/2023,7:30:00 AM,0,38.4
1/28/2023,7:45:00 AM,0,38.3
1/28/2023,8:00:00 AM,0,38.3
1/28/2023,8:15:00 AM,0,38.5
1/28/2023,8:30:00 AM,0,38.6
1/28/2023,8:45:00 AM,0,38.4
1/28/2023,9:00:00 AM,0,38.8
1/28/2023,9:15:00 AM,0,38.6
1/28/2023,9:30:00 AM,0,38.5
1/28/2023,9:45:00 AM,0,38.7
1/28/2023,10:00:00 AM,0,39.6
1/28/2023,10:15:00 AM,0,39.3
1/28/2023,10:30:00 AM,0,39.8
1/28/2023,10:45:00 AM,0,40.9
1/28/2023,11:00:00 AM,0,40.5
1/28/2023,11:15:00 AM,0,41.7
1/28/2023,11:30:00 AM,0,42.8
1/28/2023,11:45:00 AM,0,44.2
1/28/2023,12:00:00 PM,0,45.4
1/28/2023,12:15:00 PM,0,45.9
1/28/2023,12:30:00 PM,0,46.1
1/28/2023,12:45:00 PM,0,45.7
1/28/2023,1:00:00 PM,0,46.1
1/28/2023,1:15:00 PM,0,47.3
1/28/2023,1:30:00 PM,0,47
1/28/2023,1:45:00 PM,0,47.7
1/28/2023,2:00:00 PM,0,47.2
1/28/2023,2:15:00 PM,0,46.1
1/28/2023,2:30:00 PM,0,44.9
1/28/2023,2:45:00 PM,0,44.4
1/28/2023,3:00:00 PM,0,44.1
1/28/2023,3:15:00 PM,0,43.7
1/28/2023,3:30:00 PM,0,43.3
1/28/2023,3:45:00 PM,0,42.8
1/28/2023,4:00:00 PM,0,42.6
1/28/2023,4:15:00 PM,0,41.9
1/28/2023,4:30:00 PM,0,41.1
1/28/2023,4:45:00 PM,0,40.5
1/28/2023,5:00:00 PM,0,40
1/28/2023,5:15:00 PM,0,39.1
1/28/2023,5:30:00 PM,0,39.6
1/28/2023,5:45:00 PM,0,39
1/28/2023,6:00:00 PM,0,37
1/28/2023,6:15:00 PM,0,37.4
1/28/2023,6:30:00 PM,0,38
1/28/2023,6:45:00 PM,0,37.4
1/28/2023,7:00:00 PM,0,36.8
1/28/2023,7:15:00 PM,0,36
1/28/2023,7:30:00 PM,0,35.9
1/28/2023,7:45:00 PM,0,35.7
1/28/2023,8:00:00 PM,0,33.2
1/28/2023,8:15:00 PM,0,32.9
1/28/2023,8:30:00 PM,0,32.7
1/28/2023,8:45:00 PM,0,33.1
1/28/2023,9:00:00 PM,0,33.1
1/28/2023,9:15:00 PM,0,32.7
1/28/2023,9:30:00 PM,0,34.2
1/28/2023,9:45:00 PM,0,33.5
1/28/2023,10:00:00 PM,0,33.2
1/28/2023,10:15:00 PM,0,34.4
1/28/2023,10:30:00 PM,0,32.9
1/28/2023,10:45:00 PM,0,32.6
1/28/2023,11:00:00 PM,0,30.8
1/28/2023,11:15:00 PM,0,30.6
1/28/2023,11:30:00 PM,0,30
1/28/2023,11:45:00 PM,0,31.4
1/29/2023,12:00:00 AM,0,32.3
1/29/2023,12:15:00 AM,0,31.8
1/29/2023,12:30:00 AM,0,31.4
1/29/2023,12:45:00 AM,0,31.8
1/29/2023,1:00:00 AM,0,30.4
1/29/2023,1:15:00 AM,0,29.2
1/29/2023,1:30:00 AM,0,29
1/29/2023,1:45:00 AM,0,29.2
1/29/2023,2:00:00 AM,0,28.7
1/29/2023,2:15:00 AM,0,28.2
1/29/2023,2:30:00 AM,0,27.9
1/29/2023,2:45:00 AM,0,28.5
1/29/2023,3:00:00 AM,0,30
1/29/2023,3:15:00 AM,0,28
1/29/2023,3:30:00 AM,0,28.7
1/29/2023,3:45:00 AM,0,28.9
1/29/2023,4:00:00 AM,0,28.7
1/29/2023,4:15:00 AM,0,28.7
1/29/2023,4:30:00 AM,0,28.8
1/29/2023,4:45:00 AM,0,28.7
1/29/2023,5:00:00 AM,0,27.3
1/29/2023,5:15:00 AM,0,29.7
1/29/2023,5:30:00 AM,0,29.1
1/29/2023,5:45:00 AM,0,28.5
1/29/2023,6:00:00 AM,0,29
1/29/2023,6:15:00 AM,0,29.3
1/29/2023,6:30:00 AM,0,29.3
1/29/2023,6:45:00 AM,0,29.5
1/29/2023,7:00:00 AM,0,29.4
1/29/2023,7:15:00 AM,0,29.2
1/29/2023,7:30:00 AM,0,28.8
1/29/2023,7:45:00 AM,0,29
1/29/2023,8:00:00 AM,0,28.8
1/29/2023,8:15:00 AM,0,29.3
1/29/2023,8:30:00 AM,0,29.7
1/29/2023,8:45:00 AM,0,30.2
1/29/2023,9:00:00 AM,0,31.8
1/29/2023,9:15:00 AM,0,33
1/29/2023,9:30:00 AM,0,35.2
1/29/2023,9:45:00 AM,0,36.6
1/29/2023,10:00:00 AM,0,36.4
1/29/2023,10:15:00 AM,0,37.7
1/29/2023,10:30:00 AM,0,34.6
1/29/2023,10:45:00 AM,0,36.1
1/29/2023,11:00:00 AM,0,36.1
1/29/2023,11:15:00 AM,0,36.3
1/29/2023,11:30:00 AM,0,37.4
1/29/2023,11:45:00 AM,0,38.9
1/29/2023,12:00:00 PM,0,37.5
1/29/2023,12:15:00 PM,0,39.4
1/29/2023,12:30:00 PM,0,40.3
1/29/2023,12:45:00 PM,0,39.8
1/29/2023,1:00:00 PM,0,39.8
1/29/2023,1:15:00 PM,0,40.6
1/29/2023,1:30:00 PM,0,41.4
1/29/2023,1:45:00 PM,0,42.1
1/29/2023,2:00:00 PM,0,42.7
1/29/2023,2:15:00 PM,0,43.7
1/29/2023,2:30:00 PM,0,41.7
1/29/2023,2:45:00 PM,0,39.5
1/29/2023,3:00:00 PM,0,37.1
1/29/2023,3:15:00 PM,0,36.2
1/29/2023,3:30:00 PM,0,35.4
1/29/2023,3:45:00 PM,0,35.1
1/29/2023,4:00:00 PM,0,34.7
1/29/2023,4:15:00 PM,0,33.6
1/29/2023,4:30:00 PM,0,32.2
1/29/2023,4:45:00 PM,0,31
1/29/2023,5:00:00 PM,0,30.2
1/29/2023,5:15:00 PM,0,29.4
1/29/2023,5:30:00 PM,0,29
1/29/2023,5:45:00 PM,0,28.1
1/29/2023,6:00:00 PM,0,27.9
1/29/2023,6:15:00 PM,0,27.3
1/29/2023,6:30:00 PM,0,26.7
1/29/2023,6:45:00 PM,0,26.5
1/29/2023,7:00:00 PM,0,26.2
1/29/2023,7:15:00 PM,0,26
1/29/2023,7:30:00 PM,0,25.8
1/29/2023,7:45:00 PM,0,25.5
1/29/2023,8:00:00 PM,0,25.4
1/29/2023,8:15:00 PM,0,25.7
1/29/2023,8:30:00 PM,0,26.8
1/29/2023,8:45:00 PM,0,27.4
1/29/2023,9:00:00 PM,0,26.5
1/29/2023,9:15:00 PM,0,25.8
1/29/2023,9:30:00 PM,0,26.1
1/29/2023,9:45:00 PM,0,26.9
1/29/2023,10:00:00 PM,0,27.3
1/29/2023,10:15:00 PM,0,27.1
1/29/2023,10:30:00 PM,0,26.9
1/29/2023,10:45:00 PM,0,26.5
1/29/2023,11:00:00 PM,0,26.8
1/29/2023,11:15:00 PM,0,24.9
1/29/2023,11:30:00 PM,0,24.3
1/29/2023,11:45:00 PM,0,24.1
1/30/2023,12:00:00 AM,0,23.9
1/30/2023,12:15:00 AM,0,25.1
1/30/2023,12:30:00 AM,0,24.5
1/30/2023,12:45:00 AM,0,24.8
1/30/2023,1:00:00 AM,0,25.6
1/30/2023,1:15:00 AM,0,25.3
1/30/2023,1:30:00 AM,0,23.7
1/30/2023,1:45:00 AM,0,23.1
1/30/2023,2:00:00 AM,0,22.8
1/30/2023,2:15:00 AM,0,23.1
1/30/2023,2:30:00 AM,0,25.1
1/30/2023,2:45:00 AM,0,23.4
1/30/2023,3:00:00 AM,0,22.9
1/30/2023,3:15:00 AM,0,22.7
1/30/2023,3:30:00 AM,0,23.6
1/30/2023,3:45:00 AM,0,23.6
1/30/2023,4:00:00 AM,0,22.9
1/30/2023,4:15:00 AM,0,23.5
1/30/2023,4:30:00 AM,0,22.6
1/30/2023,4:45:00 AM,0,22.7
1/30/2023,5:00:00 AM,0,23.3
1/30/2023,5:15:00 AM,0,23.5
1/30/2023,5:30:00 AM,0,23.6
1/30/2023,5:45:00 AM,0,23.7
1/30/2023,6:00:00 AM,0,23.4
1/30/2023,6:15:00 AM,0,23.6
1/30/2023,6:30:00 AM,0,23.2
1/30/2023,6:45:00 AM,0,23.1
1/30/2023,7:00:00 AM,0,23.2
1/30/2023,7:15:00 AM,0,23.3
1/30/2023,7:30:00 AM,0,22.4
1/30/2023,7:45:00 AM,0,22.1
1/30/2023,8:00:00 AM,0,22.1
1/30/2023,8:15:00 AM,0,22.3
1/30/2023,8:30:00 AM,0,23.9
1/30/2023,8:45:00 AM,0,24
1/30/2023,9:00:00 AM,0,25.1
1/30/2023,9:15:00 AM,0,26.2
1/30/2023,9:30:00 AM,0,28.5
1/30/2023,9:45:00 AM,0,31
1/30/2023,10:00:00 AM,0,31.1
1/30/2023,10:15:00 AM,0,34.3
1/30/2023,10:30:00 AM,0,30.9
1/30/2023,10:45:00 AM,0,30.5
1/30/2023,11:00:00 AM,0,32.6
1/30/2023,11:15:00 AM,0,32.2
1/30/2023,11:30:00 AM,0,32.3
1/30/2023,11:45:00 AM,0,34.2
1/30/2023,12:00:00 PM,0,34.2
1/30/2023,12:15:00 PM,0,34.1
1/30/2023,12:30:00 PM,0,35.3
1/30/2023,12:45:00 PM,0,35.1
1/30/2023,1:00:00 PM,0,35.1
1/30/2023,1:15:00 PM,0,34.3
1/30/2023,1:30:00 PM,0,34.8
1/30/2023,1:45:00 PM,0,34.3
1/30/2023,2:00:00 PM,0,35.1
1/30/2023,2:15:00 PM,0,35.3
1/30/2023,2:30:00 PM,0,34.3
1/30/2023,2:45:00 PM,0,34.4
1/30/2023,3:00:00 PM,0,34.2
1/30/2023,3:15:00 PM,0,34.9
1/30/2023,3:30:00 PM,0,34.8
1/30/2023,3:45:00 PM,0,34.7
1/30/2023,4:00:00 PM,0,34.4
1/30/2023,4:15:00 PM,0,34
1/30/2023,4:30:00 PM,0,33.6
1/30/2023,4:45:00 PM,0,33
1/30/2023,5:00:00 PM,0,32.5
1/30/2023,5:15:00 PM,0,32.2
1/30/2023,5:30:00 PM,0,32.2
1/30/2023,5:45:00 PM,0,31.9
1/30/2023,6:00:00 PM,0,31.9
1/30/2023,6:15:00 PM,0,31.8
1/30/2023,6:30:00 PM,0,31.8
1/30/2023,6:45:00 PM,0,31.6
1/30/2023,7:00:00 PM,0,31.3
1/30/2023,7:15:00 PM,0,31.2
1/30/2023,7:30:00 PM,0,31.1
1/30/2023,7:45:00 PM,0,30.9
1/30/2023,8:00:00 PM,0,30.9
1/30/2023,8:15:00 PM,0,30.9
1/30/2023,8:30:00 PM,0,30.9
1/30/2023,8:45:00 PM,0,30.8
1/30/2023,9:00:00 PM,0,30.8
1/30/2023,9:15:00 PM,0,30.8
1/30/2023,9:30:00 PM,0,30.8
1/30/2023,9:45:00 PM,0,30.2
1/30/2023,10:00:00 PM,0,30.3
1/30/2023,10:15:00 PM,0,30.4
1/30/2023,10:30:00 PM,0,30.5
1/30/2023,10:45:00 PM,0,30.5
1/30/2023,11:00:00 PM,0,30.7
1/30/2023,11:15:00 PM,0,30.6
1/30/2023,11:30:00 PM,0,30.6
1/30/2023,11:45:00 PM,0,30.7
1/31/2023,12:00:00 AM,0,30.6
1/31/2023,12:15:00 AM,0,30.7
1/31/2023,12:30:00 AM,0,30.7
1/31/2023,12:45:00 AM,0,30.9
1/31/2023,1:00:00 AM,0,31.1
1/31/2023,1:15:00 AM,0,30.8
1/31/2023,1:30:00 AM,0,31
1/31/2023,1:45:00 AM,0,31.3
1/31/2023,2:00:00 AM,0,31.3
1/31/2023,2:15:00 AM,0,31.2
1/31/2023,2:30:00 AM,0,31.3
1/31/2023,2:45:00 AM,0,31.5
1/31/2023,3:00:00 AM,0,31.7
1/31/2023,3:15:00 AM,0,31.9
1/31/2023,3:30:00 AM,0,31.9
1/31/2023,3:45:00 AM,0,32.2
1/31/2023,4:00:00 AM,0,32.3
1/31/2023,4:15:00 AM,0,32.5
1/31/2023,4:30:00 AM,0,32.3
1/31/2023,4:45:00 AM,0,31.9
1/31/2023,5:00:00 AM,0,32.3
1/31/2023,5:15:00 AM,0,31.8
1/31/2023,5:30:00 AM,0,31.9
1/31/2023,5:45:00 AM,0,31.3
1/31/2023,6:00:00 AM,0,31.2
1/31/2023,6:15:00 AM,0,29.9
1/31/2023,6:30:00 AM,0,29.4
1/31/2023,6:45:00 AM,0,29.7
1/31/2023,7:00:00 AM,0,29.7
1/31/2023,7:15:00 AM,0,30.2
1/31/2023,7:30:00 AM,0,30.6
1/31/2023,7:45:00 AM,0,30.7
1/31/2023,8:00:00 AM,0,30.1
1/31/2023,8:15:00 AM,0,30.8
1/31/2023,8:30:00 AM,0,30.5
1/31/2023,8:45:00 AM,0,30.5
1/31/2023,9:00:00 AM,0,30.6
1/31/2023,9:15:00 AM,0,30.3
1/31/2023,9:30:00 AM,0,31.2
1/31/2023,9:45:00 AM,0,31.7
1/31/2023,10:00:00 AM,0,31.1
1/31/2023,10:15:00 AM,0,31.5
1/31/2023,10:30:00 AM,0.01,32
1/31/2023,10:45:00 AM,0.01,31.4
1/31/2023,11:00:00 AM,0.01,31.8
1/31/2023,11:15:00 AM,0,32.3
1/31/2023,11:30:00 AM,0.01,32.4
1/31/2023,11:45:00 AM,0,32.6
1/31/2023,12:00:00 PM,0,32.7
1/31/2023,12:15:00 PM,0,33.9
1/31/2023,12:30:00 PM,0,33.5
1/31/2023,12:45:00 PM,0,33.3
1/31/2023,1:00:00 PM,0,33.3
1/31/2023,1:15:00 PM,0,34.9
1/31/2023,1:30:00 PM,0,35
1/31/2023,1:45:00 PM,0,33.6
1/31/2023,2:00:00 PM,0,33.9
1/31/2023,2:15:00 PM,0,34.4
1/31/2023,2:30:00 PM,0,34.6
1/31/2023,2:45:00 PM,0,35.5
1/31/2023,3:00:00 PM,0,35.4
1/31/2023,3:15:00 PM,0,35
1/31/2023,3:30:00 PM,0,34.7
1/31/2023,3:45:00 PM,0,34.3
1/31/2023,4:00:00 PM,0,34.4
1/31/2023,4:15:00 PM,0,34
1/31/2023,4:30:00 PM,0,34
1/31/2023,4:45:00 PM,0,34.1
1/31/2023,5:00:00 PM,0,33.7
1/31/2023,5:15:00 PM,0,33.8
1/31/2023,5:30:00 PM,0,33.4
1/31/2023,5:45:00 PM,0,33.7
1/31/2023,6:00:00 PM,0,33.3
1/31/2023,6:15:00 PM,0,33.2
1/31/2023,6:30:00 PM,0,32.9
1/31/2023,6:45:00 PM,0,33
1/31/2023,7:00:00 PM,0,32.9
1/31/2023,7:15:00 PM,0,32.6
1/31/2023,7:30:00 PM,0,32.8
1/31/2023,7:45:00 PM,0,32.9
1/31/2023,8:00:00 PM,0,32.8
1/31/2023,8:15:00 PM,0,32.9
1/31/2023,8:30:00 PM,0,32.6
1/31/2023,8:45:00 PM,0,32.8
1/31/2023,9:00:00 PM,0,32.9
1/31/2023,9:15:00 PM,0,32.9
1/31/2023,9:30:00 PM,0,33
1/31/2023,9:45:00 PM,0,32.7
1/31/2023,10:00:00 PM,0,32.6
1/31/2023,10:15:00 PM,0,32.8
1/31/2023,10:30:00 PM,0,32.8
1/31/2023,10:45:00 PM,0,33.1
1/31/2023,11:00:00 PM,0,33
1/31/2023,11:15:00 PM,0,33.1
1/31/2023,11:30:00 PM,0,33.1
1/31/2023,11:45:00 PM,0,33.1
2/1/2023,12:00:00 AM,0,33.4
2/1/2023,12:15:00 AM,0,33.5
2/1/2023,12:30:00 AM,0,33.4
2/1/2023,12:45:00 AM,0,33.5
2/1/2023,1:00:00 AM,0,34.2
2/1/2023,1:15:00 AM,0,34.4
2/1/2023,1:30:00 AM,0,34
2/1/2023,1:45:00 AM,0,33.4
2/1/2023,2:00:00 AM,0,33.4
2/1/2023,2:15:00 AM,0,33.4
2/1/2023,2:30:00 AM,0,33.3
2/1/2023,2:45:00 AM,0,34
2/1/2023,3:00:00 AM,0,33.4
2/1/2023,3:15:00 AM,0,33.4
2/1/2023,3:30:00 AM,0,32.7
2/1/2023,3:45:00 AM,0,33.1
2/1/2023,4:00:00 AM,0,33.1
2/1/2023,4:15:00 AM,0,33.2
2/1/2023,4:30:00 AM,0,33
2/1/2023,4:45:00 AM,0,32.8
2/1/2023,5:00:00 AM,0,33
2/1/2023,5:15:00 AM,0,32.9
2/1/2023,5:30:00 AM,0,33.1
2/1/2023,5:45:00 AM,0,33
2/1/2023,6:00:00 AM,0,33.2
2/1/2023,6:15:00 AM,0,33.1
2/1/2023,6:30:00 AM,0,33
2/1/2023,6:45:00 AM,0,32.9
2/1/2023,7:00:00 AM,0,32.7
2/1/2023,7:15:00 AM,0,32.8
2/1/2023,7:30:00 AM,0,32.7
2/1/2023,7:45:00 AM,0,33.2
2/1/2023,8:00:00 AM,0,33
2/1/2023,8:15:00 AM,0,33.3
2/1/2023,8:30:00 AM,0,34
2/1/2023,8:45:00 AM,0,34.2
2/1/2023,9:00:00 AM,0,34.4
2/1/2023,9:15:00 AM,0,34.8
2/1/2023,9:30:00 AM,0,35
2/1/2023,9:45:00 AM,0,35.4
2/1/2023,10:00:00 AM,0,36.3
2/1/2023,10:15:00 AM,0,37.5
2/1/2023,10:30:00 AM,0,37.9
2/1/2023,10:45:00 AM,0,37.2
2/1/2023,11:00:00 AM,0,39.6
2/1/2023,11:15:00 AM,0,38
2/1/2023,11:30:00 AM,0,38
2/1/2023,11:45:00 AM,0,38.7
2/1/2023,12:00:00 PM,0,38.6
2/1/2023,12:15:00 PM,0,40.3
2/1/2023,12:30:00 PM,0,38.9
2/1/2023,12:45:00 PM,0,38.9
2/1/2023,1:00:00 PM,0,40.7
2/1/2023,1:15:00 PM,0,40.1
2/1/2023,1:30:00 PM,0,40.3
2/1/2023,1:45:00 PM,0,40.1
2/1/2023,2:00:00 PM,0,42.2
2/1/2023,2:15:00 PM,0,40.7
2/1/2023,2:30:00 PM,0,40.6
2/1/2023,2:45:00 PM,0,41.2
2/1/2023,3:00:00 PM,0,40.8
2/1/2023,3:15:00 PM,0,40.2
2/1/2023,3:30:00 PM,0,40.9
2/1/2023,3:45:00 PM,0,40.2
2/1/2023,4:00:00 PM,0,40.3
2/1/2023,4:15:00 PM,0,40.1
2/1/2023,4:30:00 PM,0,39.7
2/1/2023,4:45:00 PM,0,38.9
2/1/2023,5:00:00 PM,0,38.1
2/1/2023,5:15:00 PM,0,37.7
2/1/2023,5:30:00 PM,0,36.5
2/1/2023,5:45:00 PM,0,35.4
2/1/2023,6:00:00 PM,0,34.9
2/1/2023,6:15:00 PM,0,34.2
2/1/2023,6:30:00 PM,0,33.4
2/1/2023,6:45:00 PM,0,33.1
2/1/2023,7:00:00 PM,0,32.7
2/1/2023,7:15:00 PM,0,32.6
2/1/2023,7:30:00 PM,0,32.6
2/1/2023,7:45:00 PM,0,32.4
2/1/2023,8:00:00 PM,0,32.6
2/1/2023,8:15:00 PM,0,34.2
2/1/2023,8:30:00 PM,0,34.9
2/1/2023,8:45:00 PM,0,34.8
2/1/2023,9:00:00 PM,0,34.3
2/1/2023,9:15:00 PM,0,34.6
2/1/2023,9:30:00 PM,0,34.8
2/1/2023,9:45:00 PM,0,34.8
2/1/2023,10:00:00 PM,0,34.4
2/1/2023,10:15:00 PM,0,34.3
2/1/2023,10:30:00 PM,0,34.5
2/1/2023,10:45:00 PM,0,34.1
2/1/2023,11:00:00 PM,0,33.5
2/1/2023,11:15:00 PM,0,32.7
2/1/2023,11:30:00 PM,0,33.8
2/1/2023,11:45:00 PM,0,33.3
2/2/2023,12:00:00 AM,0,33.8
2/2/2023,12:15:00 AM,0,33.9
2/2/2023,12:30:00 AM,0,33.5
2/2/2023,12:45:00 AM,0,33.3
2/2/2023,1:00:00 AM,0,32.4
2/2/2023,1:15:00 AM,0,31.9
2/2/2023,1:30:00 AM,0,31.9
2/2/2023,1:45:00 AM,0,31.3
2/2/2023,2:00:00 AM,0,31.2
2/2/2023,2:15:00 AM,0,31.1
2/2/2023,2:30:00 AM,0,31.3
2/2/2023,2:45:00 AM,0,30.9
2/2/2023,3:00:00 AM,0,30.7
2/2/2023,3:15:00 AM,0,30.5
2/2/2023,3:30:00 AM,0,30.5
2/2/2023,3:45:00 AM,0,30.5
2/2/2023,4:00:00 AM,0,30.3
2/2/2023,4:15:00 AM,0,29.8
2/2/2023,4:30:00 AM,0,29.8
2/2/2023,4:45:00 AM,0,30.3
2/2/2023,5:00:00 AM,0,30.5
2/2/2023,5:15:00 AM,0,30.5
2/2/2023,5:30:00 AM,0,31.2
2/2/2023,5:45:00 AM,0,31.1
2/2/2023,6:00:00 AM,0,32.2
2/2/2023,6:15:00 AM,0,31.8
2/2/2023,6:30:00 AM,0,31.3
2/2/2023,6:45:00 AM,0,31.5
2/2/2023,7:00:00 AM,0,31.7
2/2/2023,7:15:00 AM,0,31.5
2/2/2023,7:30:00 AM,0,31.4
2/2/2023,7:45:00 AM,0,31
2/2/2023,8:00:00 AM,0,31
2/2/2023,8:15:00 AM,0,31.5
2/2/2023,8:30:00 AM,0,32.5
2/2/2023,8:45:00 AM,0,33.1
2/2/2023,9:00:00 AM,0,33.2
2/2/2023,9:15:00 AM,0,34
2/2/2023,9:30:00 AM,0,35.5
2/2/2023,9:45:00 AM,0,36
2/2/2023,10:00:00 AM,0,36.7
2/2/2023,10:15:00 AM,0,37.8
2/2/2023,10:30:00 AM,0,38.3
2/2/2023,10:45:00 AM,0,38.5
2/2/2023,11:00:00 AM,0,39.3
2/2/2023,11:15:00 AM,0,39.3
2/2/2023,11:30:00 AM,0,38.5
2/2/2023,11:45:00 AM,0,39.1
2/2/2023,12:00:00 PM,0,39.7
2/2/2023,12:15:00 PM,0,39.8
2/2/2023,12:30:00 PM,0,40.9
2/2/2023,12:45:00 PM,0,39.5
2/2/2023,1:00:00 PM,0,39.8
2/2/2023,1:15:00 PM,0,40.6
2/2/2023,1:30:00 PM,0,41.4
2/2/2023,1:45:00 PM,0,41.6
2/2/2023,2:00:00 PM,0,40.9
2/2/2023,2:15:00 PM,0,41.6
2/2/2023,2:30:00 PM,0,41.5
2/2/2023,2:45:00 PM,0,41.5
2/2/2023,3:00:00 PM,0,41.6
2/2/2023,3:15:00 PM,0,41.5
2/2/2023,3:30:00 PM,0,41.3
2/2/2023,3:45:00 PM,0,41.3
2/2/2023,4:00:00 PM,0,40.5
2/2/2023,4:15:00 PM,0,40.6
2/2/2023,4:30:00 PM,0,39.9
2/2/2023,4:45:00 PM,0,39.4
2/2/2023,5:00:00 PM,0,38.7
2/2/2023,5:15:00 PM,0,38
2/2/2023,5:30:00 PM,0,37.7
2/2/2023,5:45:00 PM,0,37.3
2/2/2023,6:00:00 PM,0,37
